97,2
106,2
117,5
111,5
135,4
128,6
121,7
179,4
172,15
178,6
176,15
195,17
186,13
199,25
203,23
231,34
226,37
265,49
288,47
289,66
259,72
298,99
339,125
341,125
337,142
365,147
367,145
364,181
366,189
384,173
379,210
361,227
383,232
404,224
384,240
426,248
376,244
408,242
416,249
482,224
437,235
480,204
490,217
489,239
482,249
453,204
505,226
493,219
497,217
465,185
463,212
461,208
424,226
435,222
461,242
408,236
344,264
377,245
373,279
373,269
318,271
286,270
273,261
315,217
313,212
241,216
222,196
223,185
250,199
218,203
214,215
208,198
187,226
214,240
203,250
218,217
251,268
222,279
219,251
219,253
205,240
224,229
213,285
240,232
238,266
234,215
236,232
258,226
256,245
291,238
261,241
308,247
273,273
269,283
312,329
328,369
295,373
322,391
371,376
395,389
367,417
362,451
381,492
392,414
451,513
411,527
444,523
454,531
451,516
460,497
441,547
437,503
459,563
460,571
464,546
491,595
477,572
480,623
508,552
489,582
445,548
486,598
478,568
464,541
436,569
489,533
458,560
449,585
455,592
442,586
468,546
454,624
474,652
453,612
480,607
462,591
440,583
432,621
446,519
413,519
431,502
421,501
460,513
420,484
397,447
363,434
414,426
367,409
369,434
358,398
374,428
360,420
387,411
369,424
299,379
292,383
293,378
263,384
274,379
234,372
241,367
199,388
198,344
174,348
147,377
125,340
107,312
76,284
59,316
53,301
40,293
23,306
21,320
24,273
10,301
5,283
11,305
7,264
5,295
6,266
3,237
2,233
5,213
4,168
2,142
1,129
3,93
8,78
5,62
10,38
7,38
10,27
8,15
14,9
18,14
14,17
27,17
33,25
26,13
30,30
43,31
38,13
44,9
51,9
43,9
64,7
42,3
56,2
50,0
83,2
72,0
71,2
92,1
88,3
117,3
150,5
191,4
197,4
237,5
275,8
287,7
270,9
264,6
256,10
252,14
246,32
267,27
274,41
240,49
265,92
274,118
284,148
321,349
389,416
1902,6589
