463,164
470,195
453,178
470,183
475,163
476,158
479,160
454,164
481,169
507,162
465,148
499,178
529,162
476,163
540,159
538,152
508,160
488,157
517,167
522,154
554,138
558,138
527,147
551,145
539,135
584,153
551,121
585,128
597,120
621,128
592,119
574,138
554,153
619,136
616,128
594,104
590,136
600,128
597,113
562,156
588,144
562,131
602,141
628,139
578,153
574,139
568,120
600,133
593,149
595,135
614,146
564,148
576,135
585,160
608,141
539,121
593,121
583,120
643,165
585,152
549,169
604,158
576,139
614,169
579,148
548,164
579,179
567,171
541,185
524,163
495,194
521,157
498,191
482,186
499,182
471,177
442,194
441,191
417,212
431,203
395,212
341,188
358,205
339,216
331,195
322,231
315,223
277,215
247,238
246,235
200,232
201,273
195,269
183,259
149,285
162,261
138,290
153,287
126,297
90,285
101,294
101,322
92,330
84,362
91,367
74,368
67,376
76,409
70,398
61,430
71,443
68,446
52,474
65,454
57,459
64,446
55,448
49,520
54,460
62,485
56,539
52,515
45,523
45,510
53,520
61,564
63,503
46,490
72,493
50,486
44,507
38,475
40,503
53,445
41,495
37,497
40,484
52,481
24,506
37,452
38,479
47,452
42,449
49,404
38,432
38,400
41,419
48,362
32,297
33,250
30,228
41,198
43,161
41,138
39,114
49,106
38,108
43,97
39,92
25,115
47,90
40,111
35,97
37,123
39,126
36,127
29,162
40,171
21,192
20,278
28,1834
48,139
75,226
97,19
23,4
25,4
23,8
25,13
23,20
34,17
35,28
57,32
56,47
58,55
71,67
90,99
75,138
105,143
94,185
138,194
141,203
158,237
170,274
162,280
183,318
185,314
211,361
233,369
229,420
243,394
256,450
287,490
318,492
355,476
353,502
383,544
345,535
395,533
413,578
439,560
472,586
476,616
459,576
544,644
515,550
463,574
592,566
599,586
575,540
559,548
596,511
612,502
653,517
673,439
598,481
699,467
676,437
701,416
704,386
675,331
743,350
737,319
815,262
783,301
718,247
803,262
752,259
785,217
791,196
777,209
759,164
774,165
787,164
834,132
830,123
761,123
782,115
814,111
804,105
802,98
769,110
769,118
739,89
756,97
700,89
738,82
797,66
789,99
745,90
725,70
736,75
683,74
703,67
716,104
737,76
719,85
634,66
655,74
668,75
634,92
621,67
602,92
570,79
600,73
623,84
557,72
553,76
511,81
493,96
481,88
459,76
462,77
438,99
375,85
388,88
350,109
332,92
297,108
306,99
317,90
263,120
254,97
222,110
217,122
207,113
201,122
169,111
145,118
150,138
131,114
132,138
112,119
109,155
132,133
106,149
107,137
100,139
87,145
97,139
82,147
74,157
76,136
66,190
83,150
80,163
88,137
78,179
70,142
71,167
54,170
57,180
63,172
49,179
63,181
49,186
47,227
54,204
54,197
51,192
44,192
51,211
52,203
36,239
39,200
49,196
54,220
56,198
46,229
50,245
38,220
41,239
48,234
54,251
54,273
43,284
36,297
29,308
41,308
44,298
33,304
34,312
35,345
43,338
54,351
36,366
29,364
30,422
37,411
30,446
29,428
24,434
34,445
40,448
28,461
21,487
28,498
30,471
27,475
26,516
19,540
29,490
26,555
23,541
30,526
35,535
22,542
20,520
21,506
30,513
26,529
30,519
35,563
26,542
15,513
22,501
25,515
30,513
22,514
15,515
11,493
17,507
20,490
17,444
14,368
19,384
20,321
18,259
19,228
15,173
13,147
14,122
20,106
17,104
27,68
19,74
28,74
25,64
22,67
24,62
24,71
28,84
27,87
28,91
30,94
33,87
40,86
50,104
60,102
58,92
58,116
51,125
50,143
62,150
69,143
65,185
59,265
65,1888
55,127
214,380
