149,205
155,221
162,221
166,234
169,216
185,237
197,221
213,256
217,282
238,290
223,288
242,317
222,297
235,307
253,354
252,331
281,353
280,355
267,364
323,337
307,393
322,374
314,404
363,413
388,430
351,436
381,419
389,435
424,469
422,463
443,509
488,496
465,532
454,560
471,537
530,574
469,549
514,569
515,539
529,568
550,646
590,582
611,563
589,650
588,617
589,586
640,609
597,581
643,642
646,630
640,622
644,564
648,602
673,566
566,547
639,602
642,598
679,547
682,569
639,570
665,561
679,539
651,543
688,538
583,518
637,524
665,499
605,497
643,477
623,528
629,462
644,527
636,515
631,513
623,504
639,545
689,504
645,502
670,593
633,535
616,544
661,551
674,568
609,564
653,536
598,602
621,542
669,550
665,541
633,506
639,560
655,562
641,556
633,538
567,541
607,553
519,542
476,465
452,525
411,485
370,432
371,422
304,422
278,376
268,364
250,353
222,329
230,312
217,283
172,277
169,231
172,230
166,260
148,215
133,207
152,188
129,186
128,171
132,195
133,161
138,174
111,172
136,152
100,157
118,149
111,145
131,134
108,138
79,172
107,129
88,138
84,121
85,122
93,140
75,128
109,114
79,112
78,111
94,134
133,115
150,121
141,105
129,116
126,106
121,104
147,140
184,143
193,134
191,161
226,140
210,125
228,150
215,155
234,127
252,130
248,147
284,136
265,141
263,131
268,147
271,151
278,140
247,116
255,122
260,109
211,83
170,61
157,25
142,24
123,11
102,9
99,5
190,9
31,172
2,28
9,30
4,30
7,35
6,31
10,45
11,44
6,57
14,58
24,62
20,64
15,82
17,80
26,105
32,103
38,124
42,122
27,123
33,138
44,122
57,139
57,140
71,169
58,165
60,172
79,180
86,182
104,184
89,197
99,199
109,210
119,206
101,221
131,224
127,235
154,252
164,280
144,290
181,285
198,284
197,279
176,297
237,313
213,335
223,349
262,338
266,325
272,344
304,370
305,365
310,365
274,362
316,375
324,381
328,411
360,436
355,398
363,417
352,404
404,422
418,455
418,440
388,391
385,433
442,452
415,449
451,487
429,481
497,449
455,490
445,433
490,477
492,455
489,441
490,468
471,502
519,479
494,447
489,459
466,450
531,447
488,469
500,443
509,444
553,436
540,418
521,440
500,473
528,422
525,422
568,432
548,418
540,458
578,454
518,447
583,413
559,475
523,456
545,468
528,477
551,430
532,436
497,464
538,482
485,431
520,456
460,438
485,454
480,442
466,367
460,423
477,437
473,401
478,434
447,393
419,420
435,388
420,371
451,401
417,423
434,410
449,408
415,422
501,417
487,401
541,436
517,412
483,401
499,408
517,407
499,406
543,410
550,413
492,401
504,399
485,462
506,419
474,406
495,398
441,429
450,404
383,419
354,381
335,406
281,353
282,353
262,330
203,338
228,325
176,291
188,278
164,274
155,278
135,271
140,233
120,248
111,228
105,239
111,187
109,218
111,165
98,155
91,160
94,158
72,149
88,151
89,146
79,117
86,132
86,121
88,118
92,114
68,98
93,93
97,107
74,98
78,104
87,83
81,86
85,85
70,85
71,74
80,66
65,66
76,68
51,64
54,74
44,65
39,54
50,64
42,53
44,64
55,37
53,44
39,43
47,38
54,37
58,43
60,30
74,34
69,37
70,39
93,33
103,34
103,35
89,38
76,46
99,56
78,75
83,70
89,86
92,68
83,75
82,95
77,96
75,90
83,80
81,121
83,103
99,115
87,135
90,151
86,139
92,147
103,158
100,166
107,147
103,206
121,199
118,194
148,188
148,195
152,177
163,201
166,186
146,211
196,192
204,193
244,202
250,222
264,248
330,239
366,287
405,286
422,373
538,313
576,247
578,257
631,246
482,185
383,126
369,68
271,56
227,19
410,27
