0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,3
1,14
0,27
0,30
0,57
0,70
1,84
0,123
2,127
1,178
2,216
3,266
2,251
7,261
1,268
3,258
3,250
0,268
2,237
6,218
2,219
6,225
3,180
8,199
6,191
8,186
8,181
7,170
6,154
9,168
6,160
10,149
10,127
9,137
11,148
19,132
14,124
18,137
16,119
24,142
17,129
14,122
14,132
31,135
13,120
25,147
29,132
22,139
27,143
16,161
19,143
17,135
34,158
29,155
33,128
36,131
33,167
31,174
28,164
37,166
33,175
42,177
47,165
42,164
50,200
38,184
32,201
43,208
56,198
36,203
34,251
47,234
62,262
54,283
60,270
59,302
39,274
44,314
56,291
68,352
47,319
70,303
47,297
66,300
74,325
72,261
61,313
82,334
75,317
87,298
77,324
79,293
106,348
99,354
118,347
134,393
109,374
162,403
135,399
167,422
170,396
205,398
252,389
279,379
297,458
314,431
381,404
373,451
411,441
458,423
431,441
508,419
541,429
558,420
585,415
611,423
671,430
725,422
692,378
695,425
739,430
832,433
764,432
847,402
830,396
835,400
873,409
890,402
853,426
869,414
860,447
866,465
857,450
873,421
892,419
906,457
891,442
850,445
874,444
855,449
843,417
852,460
909,433
895,458
820,494
801,492
860,522
812,496
824,484
843,503
825,535
799,542
855,582
832,539
903,508
800,580
788,590
772,597
746,561
756,541
668,499
660,453
646,431
602,483
535,454
542,463
497,407
461,420
428,435
435,482
383,444
363,457
324,380
320,368
235,348
242,332
233,323
191,335
175,325
167,317
178,312
169,279
144,229
185,261
141,260
157,243
140,205
161,205
172,193
125,184
168,207
162,196
160,163
145,192
132,174
171,201
171,208
152,219
143,159
157,144
129,166
131,183
167,188
150,162
157,153
171,182
147,191
164,194
169,191
169,170
165,137
167,140
226,124
208,137
222,133
220,95
261,87
298,103
259,125
310,125
379,104
396,116
403,104
416,169
404,211
365,208
327,191
303,104
272,125
246,289
176,136
423,346
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
0,0
2,0
3,1
5,0
1,7
3,17
4,24
2,39
4,38
3,54
6,69
3,92
4,124
3,134
4,189
11,217
5,214
9,242
13,263
13,255
8,280
6,261
9,244
14,243
12,251
18,228
14,223
13,185
18,215
19,179
28,208
25,171
25,181
25,164
30,167
28,178
22,157
32,166
37,157
38,161
27,153
35,148
36,148
38,171
32,176
38,173
31,155
36,186
33,179
35,152
48,139
44,183
35,173
33,165
39,162
48,177
37,200
44,168
41,185
52,168
